Gene,ERR2593198.bam,ERR3374021.bam,SRR10572661.bam,SRR16796949.bam,SRR3401747.bam,SRR3401748.bam,SRR3401749.bam,SRR3401750.bam,ERR4184070.bam,ERR4184071.bam,ERR4184072.bam,ERR4184073.bam,SRR3161766.bam,SRR3161767.bam,SRR3161768.bam,SRR3161769.bam,SRR12774953.bam,RCB003.Brain.bam,RCS001.Spleen.bam,SRR12774963.bam
Snx17_1,2786,2508,3120,4700,2697,1666,1868,2229,5184,3992,3004,3114,1696,1958,1729,1891,861,1194,1452,893
Eif2b4_1,1134,1172,1249,1143,1154,685,889,861,1773,1261,864,938,488,578,495,533,210,679,1047,240
Gtf3c2_1,2310,3057,4261,3140,2482,1236,1394,1289,8704,6751,3891,4292,2834,2739,2456,2662,1219,1115,2973,1607
Mpv17_1,1088,881,1245,2265,1010,1325,806,797,2171,1691,1882,2219,1327,1499,1182,1430,176,280,400,182
Ucn_1,4,13,3,3,2,4,2,7,20,21,124,152,79,74,83,129,5,8,6,0
Trim54_1,29,21,34,15,23,56,2,3,78,61,1015,1174,560,800,671,897,4,3,1,0
LOC103160177_1,1,1,3,3705,0,0,0,0,640,574,410,420,2,2,1,3,0,2,0,0
Dnajc5g_1,0,0,1,0,1,0,0,2,0,0,1,2,5,0,1,2,1,1,4,0
Slc30a3_1,1,1,2,0,0,1,1,2,7,5,0,2,0,4,0,4,154,1826,17,5
Cad_1,4128,6569,7119,2470,5483,2664,3564,2576,17187,12950,8827,10011,3084,3765,3071,3427,1345,297,1639,485
Slc5a6_1,612,886,610,882,785,709,870,621,1499,1189,1259,1427,443,348,348,404,195,558,643,227
Atraid_1,1002,933,2199,2784,1017,1184,2588,3267,1634,1227,1141,1280,1406,1323,1048,1424,214,384,280,197
Tcf23_1,0,0,0,0,4,1,8,15,2,0,2,5,0,0,0,0,438,0,16,17
Prr30_1,6,1,3,8,2,0,8,8,15,4,6,8,0,0,0,0,0,0,3,3
Preb_1,930,909,1346,1355,1202,570,851,749,2794,2292,2599,2654,860,934,855,908,331,457,779,301
Abhd1_1,362,209,645,216,370,280,461,413,1976,1509,1750,2080,390,356,298,453,215,475,197,229
Cgref1_1,13,18,16,4,27,25,32,42,141,110,166,171,5,9,3,6,37,752,15,1
Khk_1,110,158,292,280,153,132,278,239,508,395,414,449,88,124,92,98,28,212,96,50
Emilin1_1,1351,1841,1581,934,1266,1805,483,397,1774,1434,4782,5246,527,961,1043,1209,1384,74,2183,847
Ost4_1,798,746,1423,2314,1344,2079,2089,2347,1498,1204,1225,1247,611,745,823,941,385,640,1232,311
Agbl5_1,220,359,602,332,307,196,479,425,783,630,782,869,372,359,347,286,354,396,226,138
Tmem214_1,604,678,1341,569,519,335,273,263,1601,1275,1359,1485,639,840,703,806,580,661,888,360
Mapre3_1,164,404,528,335,204,340,669,809,2475,1817,2795,2985,337,336,306,400,278,3220,273,71
LOC100761240_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0
LOC113832173_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
Cenpa_1,1790,2533,2604,5361,2413,799,492,265,5077,3989,3482,3769,1316,1254,1310,953,51,24,2416,107
LOC100760954_1,155,212,467,1463,82,71,203,281,869,672,876,932,154,130,134,151,46,122,59,83
Slc35f6_1,745,686,1341,834,779,691,1597,1844,2024,1565,2238,2254,603,992,819,993,154,354,236,180
Kcnk3_1,1,0,4,1,7,2,1,2,3,3,6,5,0,1,0,0,233,288,16,8
Cib4_1,408,370,898,1093,362,251,111,82,1018,783,901,1047,431,375,310,399,12,2,0,6
CUNH2orf70_1,5,19,44,27,22,26,3,12,73,48,53,63,26,36,26,33,21,1,0,4
Otof_1,0,1,11,3,26,21,13,33,5,8,3,5,6,4,6,16,13,510,0,6
Drc1_1,8,6,8,8,2,0,5,10,7,5,10,16,0,0,1,0,389,160,5,2
Selenoi_1,3775,2266,4035,2970,1609,1086,1258,1188,7993,6208,6045,6953,2315,1692,1731,1970,667,1037,530,415
Adgrf3_1,14,10,103,48,14,33,26,27,51,42,93,79,15,13,6,20,6,4,5,5
Hadhb_1,3892,2394,4854,2853,2153,1599,5156,4676,9740,7592,7151,7842,3448,2654,2554,2768,1225,1533,1632,1258
Hadha_1,7212,4591,7910,4594,3239,2177,6285,5630,19500,14876,18237,19718,4523,3971,3629,4128,1665,1694,3204,1315
Garem2_1,23,17,9,6,14,5,7,13,169,162,60,62,2,2,4,7,12,387,21,5
Rab10_1,8621,6887,13811,10971,3583,3130,3835,4109,23721,18294,19517,21362,4144,2911,3241,3291,1037,3067,5602,1928
Kif3c_1,261,454,811,625,427,620,923,834,2243,1659,5321,5623,646,550,543,657,187,2690,55,29
Asxl2_1,2383,1830,2621,1375,1843,1235,2032,1933,14068,10942,9891,10939,2960,2124,1955,2707,1204,711,1901,1876
Dtnb_1,763,756,1248,999,855,602,725,792,3917,2940,2831,3273,495,526,433,427,362,1037,1093,233
Dnmt3a_1,1075,858,1973,1588,1101,959,445,538,5736,4444,4220,4765,1725,1651,1358,1943,1700,1550,1594,1741
Pomc_1,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0,17,69,10,4
Efr3b_1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,114,1296,14,15
Dnajc27_1,533,377,401,677,603,632,971,1460,2653,2043,1626,1657,788,654,514,693,384,4000,363,265
Adcy3_1,50,13,51,24,25,10,42,53,162,111,91,112,16,14,9,21,308,1404,148,125
Cenpo_1,596,630,570,1491,350,166,282,160,1610,1218,701,760,312,271,227,267,71,67,428,82
Ptrhd1_1,322,253,533,535,214,110,139,136,406,267,104,136,48,50,48,47,42,90,171,56
Ncoa1_1,1096,1025,2081,801,1094,757,1111,1294,3666,2878,3674,4075,1056,775,764,854,945,4938,1502,1492
Itsn2_1,2613,2088,5633,2993,2129,1693,1530,1632,8636,6637,8074,9038,2911,2143,1988,2253,920,1376,3027,4036
Fam228a_1,4,0,135,241,0,0,0,0,2,3,4,6,0,0,0,0,4,0,0,10
LOC100762989_2,93,80,71,192,57,74,62,74,298,229,426,515,124,95,106,116,172,307,353,186
Pfn4_1,3,1,7,0,3,1,0,0,0,3,3,0,5,0,2,3,18,5,0,0
Tp53i3_1,1,1,9,5,1,0,6,3,2,1,1,2,0,0,0,0,9,1,1,0
Sf3b6_1,947,1590,2803,4010,617,587,597,579,3094,2502,1919,2120,517,637,542,539,193,411,1017,295
Fkbp1b_1,18,9,34,15,17,17,7,6,19,17,17,28,34,38,45,48,31,405,20,13
Wdcp_1,425,605,464,420,329,234,368,270,1148,956,1252,1315,477,368,367,465,72,211,132,79
Mfsd2b_1,3,0,7,0,0,0,2,0,23,13,22,20,2,0,0,1,8,45,5169,100
Ubxn2a_1,562,524,1593,1921,1372,1336,1312,1229,3058,2400,3418,3768,1222,947,964,1208,130,618,982,176
Atad2b_1,736,488,1529,958,459,387,239,255,3203,2391,2041,2154,625,437,416,442,875,492,1548,1780
Klhl29_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105,868,145,100
Tdrd15_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
Atp5f1e_3,0,0,0,5387,0,0,0,0,2,6,8,1,0,0,1,0,0,0,1,0
Apob_1,0,0,1,4,1,3,45,88,10,5,3,4,1,0,0,0,27,16,19,43
LOC113836599,1,0,1,14,0,0,2,1,22,5,15,10,2,0,0,0,343,23,0,1
Ldah_1,1081,769,1630,1651,610,551,592,647,3950,3063,2927,3025,845,596,615,637,281,511,224,370
Hs1bp3_1,287,432,623,287,448,423,657,680,1902,1615,1810,1987,547,441,409,573,208,191,145,107
Rhob_1,590,629,549,817,604,443,583,1037,2979,2407,882,993,60,45,65,62,784,2462,823,163
LOC100773601_1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,0,0
Pum2_1,4422,4382,6317,4258,2556,1839,2116,2146,21001,16096,16504,18489,4890,3681,3635,3908,2579,3268,3867,3651
Sdc1_1,1657,2019,5071,3936,2169,1835,798,792,11827,9224,11332,12382,4160,5797,4379,6558,496,12,253,29
Laptm4a_1,2932,4075,9886,9571,5707,7104,7297,9365,13308,10496,13904,14314,4939,4501,4492,4856,2244,3038,2320,1422
Matn3_1,6,4,12,3,5,5,19,34,14,17,13,11,10,3,8,5,6,26,0,5
Wdr35_1,1231,1263,1960,1433,623,448,1063,975,2446,1911,2079,2296,925,629,624,659,507,728,188,120
Ttc32_1,225,221,242,593,121,103,56,48,491,398,217,265,79,59,76,62,15,56,256,31
Osr1_1,125,18,1,0,0,0,0,0,0,2,14,8,0,3,1,0,88,52,5,13
Nt5c1b_1,17,1,13,4,0,2,3,1,10,8,7,15,1,1,0,0,1,0,0,0
Rdh14_1,403,462,1524,1691,276,247,204,312,772,630,741,814,188,177,155,192,130,570,347,122
Kcns3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,142,78,91
Msgn1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gen1_1,851,698,794,1025,547,151,261,123,2263,1787,1351,1400,297,223,237,188,57,9,1187,100
Smc6_1,5727,4703,6634,10061,2758,2009,2479,2565,13996,10963,9665,10310,3870,2694,3145,2780,598,1086,3851,847
Vsnl1_1,1,0,5,1,2,0,11,8,12,12,15,19,0,0,1,0,9,7605,4,8
Rad51ap2_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,14,2,6
Fam49a_1,0,0,0,1,0,0,3,3,0,3,0,0,0,0,0,0,270,2450,1242,1972
Mycn_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,189,159,23,11
Ddx1_1,8338,5648,9870,9203,3136,2498,1636,1577,14019,10684,6733,7220,3339,2430,2399,2713,909,2661,1996,866
Nbas_1,2337,1034,4291,2289,784,819,788,870,6518,5027,5057,5514,1111,843,685,906,1378,1141,682,1677
Fam84a_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,457,1451,4,0
Trib2_1,2,0,0,0,247,166,179,240,0,0,0,0,0,0,0,0,283,549,880,873
Lpin1_1,339,219,351,140,248,167,293,227,641,484,733,741,300,343,342,319,425,430,349,422
Ntsr2_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,714,4,0
Greb1_1,5,5,47,9,3,1,8,17,21,22,97,100,18,14,11,24,2846,108,40,127
E2f6_1,899,755,1396,1856,1038,806,796,865,3012,2310,2160,2509,694,553,522,721,268,768,317,136
Rock2_1,6854,6812,13882,8576,4599,3504,3336,3074,30935,23645,23741,26615,9194,6433,6561,7168,1699,4106,1423,1342
Pqlc3_1,536,611,1361,1295,768,735,1107,1183,2066,1582,1545,1721,852,726,720,855,209,59,498,323
CUNH2orf50_1,7,15,66,27,2,3,18,20,120,116,49,69,2,3,0,1,238,75,10,5
Kcnf1_1,0,0,1,0,1,0,38,56,1,0,1,0,2,1,0,1,2,1919,23,6
Pdia6_1,14053,14718,41165,36088,21492,31680,35788,40199,33598,25615,32453,34681,18725,19244,18229,22320,1373,2723,4344,1314
Atp6v1c2_1,51,118,665,221,47,42,84,95,459,346,253,317,73,63,70,84,40,21,31,38
Nol10_1,2173,2213,4492,3121,1365,1086,706,702,5650,4025,3706,4042,1515,1253,1285,1223,197,242,640,296
Odc1_1,3375,3008,3589,3110,1844,2781,4778,4477,1779,1407,2914,3130,4128,3212,2875,3919,1096,919,6326,367
Hpcal1_1,190,682,373,251,483,545,1014,912,2156,1731,1234,1395,1280,1556,1310,1736,304,880,400,129
Rrm2_1,5047,5918,3744,4771,2558,1081,415,131,16294,12347,4068,4283,5598,4494,4726,3806,90,111,10834,322
Cys1_1,5,0,1,0,1,0,1,2,7,4,6,2,0,0,1,0,71,143,18,25
Klf11_1,523,1028,849,952,739,525,1179,1290,4807,3728,2353,2384,1081,1034,935,1053,380,317,795,339
Grhl1_1,510,324,500,379,220,158,176,136,1458,1127,710,750,172,172,141,182,76,193,143,111
Taf1b_1,288,519,594,697,261,287,483,447,1271,892,896,988,346,232,244,276,165,218,227,158
LOC100751694_1,10337,10227,18275,17241,8540,5981,7513,8759,21358,16436,12870,13556,6678,5627,5897,5469,2042,7700,3885,1414
Adam17_1,2007,2093,3168,2736,1500,2323,1955,2117,7226,5621,6533,6948,1938,1644,1472,1904,529,527,1575,2074
Iah1_1,830,904,1941,2253,571,442,563,533,1481,1150,980,1113,466,516,414,410,176,188,701,259
Cpsf3_1,3231,2525,3409,3479,1316,1126,1155,1381,5371,4036,4692,5085,1612,1313,1299,1401,354,689,1251,567
Itgb1bp1_1,1225,1158,1451,2518,661,675,716,733,1731,1415,1775,1810,1042,914,763,926,137,418,697,303
Asap2_2,223,481,344,248,421,381,965,952,446,326,163,199,354,286,276,381,694,1658,650,497
Mboat2_1,0,0,2,0,1,0,0,6,0,0,2,0,0,0,0,0,572,1020,275,48
Kidins220_1,1694,1084,5564,1624,1358,1220,2231,2173,4881,3856,5504,5714,1554,1131,1001,1357,2106,7892,2132,2152
Id2_1,201,295,45,24,16,17,36,69,33,20,8,10,11,12,16,15,269,1253,864,452
Rnf144a_1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,473,481,89,99
Rsad2_1,0,1,0,1,0,0,0,2,0,0,36,28,2,4,3,4,205,69,2941,172
Cmpk2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,213,2929,80
LOC113836592,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,23,36,8,7
Dcdc2c_1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,0,1
Allc_1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0
Colec11_1,2,0,4,0,0,0,2,0,2,2,3,1,0,0,1,0,14,9,0,1
Rps7_1,19039,21205,28752,46688,8527,8634,8112,9044,34853,25958,21597,22942,6956,8300,7596,7430,2710,4040,15783,8510
Rnaseh1_1,395,395,699,670,269,223,273,248,698,493,485,564,157,195,154,195,112,353,459,120
Adi1_1,645,432,515,885,456,383,222,254,1094,790,869,919,232,243,213,221,241,195,239,134
Trappc12_1,1147,1035,2443,1588,672,527,749,707,4377,3272,4062,4297,534,693,617,696,438,1118,1151,697
Eipr1_1,460,508,1064,1016,289,187,259,164,1327,965,725,832,123,178,157,179,144,564,414,195
Myt1l_1,5,3,4,6,1,1,2,1,2,0,9,7,0,0,0,0,3,3791,1,0
Pxdn_1,7159,7003,9305,3814,4232,3691,2022,2422,17373,13076,28282,31115,5621,4871,4297,6000,2447,845,751,793
Tpo_1,0,0,5,0,0,3,3,4,1,1,5,6,0,0,0,0,13,44,3,11
Sntg2_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,73,57,133
Tmem18_1,760,566,1572,1935,339,292,525,470,1998,1571,1493,1597,295,234,204,273,142,505,308,249
Alkal2_1,1,3,6,0,0,1,0,9,18,11,16,15,2,1,0,3,6,19,14,14
Acp1_1,2386,2253,4749,4958,1240,1130,1031,977,6079,4732,3962,4423,1433,1510,1176,1420,323,1063,5656,543
Sh3yl1_1,244,509,790,734,433,493,882,678,1008,811,1263,1358,480,325,330,422,180,328,170,79
Fam110c_1,7,2,6,0,34,62,157,224,24,17,28,18,0,2,1,2,46,4,9,7
Plcxd1_1,148,319,540,223,135,126,67,49,634,526,389,397,121,160,168,188,16,182,58,24
LOC113836594_1,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,0,0,28,0,0
LOC113836587_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC103164344_1,146,111,229,82,119,132,61,54,602,491,457,549,62,66,57,81,31,35,6,3
Pla2g10_1,1,1,2,0,1,2,2,1,12,10,38,51,1,0,1,1,6,2,0,17
Bfar_1,283,435,167,264,276,283,158,213,1098,899,2007,2239,495,424,348,455,278,225,676,661
LOC100772504_1,795,547,1045,1361,468,362,273,137,2440,1898,1204,1404,366,306,281,358,210,87,263,469
Parn_1,2069,1567,1576,2625,1330,1310,1219,1116,7256,5525,5240,5448,1752,1502,1417,1510,343,237,495,515
Mrtfb_1,601,1094,971,356,830,578,766,779,3701,3017,3103,3492,943,742,690,1032,935,5677,456,507
Ercc4_1,395,204,1008,462,226,158,266,227,1070,711,910,892,170,142,119,165,198,236,173,244
LOC100755333_1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Shisa9_1,0,0,0,0,0,0,5,0,8,1,0,0,1,0,0,0,101,1551,32,90
Cpped1_1,1018,1296,1029,583,612,457,291,464,2521,1930,506,542,675,558,568,619,268,365,475,146
Snx29_1,188,255,631,242,309,304,689,567,743,572,637,656,188,162,139,155,433,383,1424,2359
Tnfrsf17_1,3,4,6,16,4,6,10,5,12,9,5,5,1,2,0,2,2,3,92,45
Gspt1_1,5806,9042,8543,4739,4309,2802,2082,2000,19723,15467,10714,11803,3932,2943,3212,2932,836,1242,2998,777
Rsl1d1_1,7762,8445,10548,6715,3956,3406,2391,2313,25359,19802,15876,16939,4278,3338,3244,3575,427,917,2652,757
Zc3h7a_1,2670,1880,7534,2719,2080,1461,1373,1393,5974,4807,5159,5606,2018,1529,1553,1675,1110,801,2674,2170
Txndc11_1,770,1061,1639,994,594,510,816,633,2101,1597,2253,2579,702,584,544,620,372,510,924,729
Snn_1,540,232,1178,1399,306,366,542,897,1048,924,1238,1340,354,333,279,438,429,2514,891,1036
Litaf_1,1112,1703,2692,2470,1458,1635,2372,2581,7385,5789,6560,7016,1893,1800,1820,1897,534,259,1813,430
LOC113831057_1,13,15,18,9,14,21,57,125,4,1,6,14,4,7,1,4,6,1,10,11
LOC103163831_1,4,4,93,50,7,18,34,98,14,18,53,46,9,9,3,21,22,4,177,26
LOC100751512,460,669,602,1630,343,148,139,50,1103,834,583,711,204,188,218,159,20,4,297,36
Prm3_1,0,0,2,2,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,0
Socs1_1,282,386,180,178,453,278,70,125,1750,1398,1447,1495,114,142,170,156,47,37,133,18
Clec16a_1,1163,1383,2330,1586,806,436,1282,932,11579,9059,2665,3005,775,714,652,657,565,1687,749,1082
Dexi_1,296,358,526,440,270,184,266,314,993,817,742,775,196,193,234,204,121,540,159,81
Ciita_1,1,1,9,6,0,1,2,3,20,15,16,24,9,5,8,3,158,22,2957,3241
LOC113836612,0,0,2,89,1,0,0,1,281,216,223,279,0,0,0,0,1,1,0,0
LOC113831698_1,1,1,1,0,7,4,6,5,29,14,12,11,0,0,0,0,50,7,314,711
LOC113836619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100772373_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100772955_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100765941_1,0,0,2,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0
LOC100773249_1,21,12,24,14,12,7,20,15,70,38,67,66,4,4,1,1,19,3,13,8
Znf213_1,204,275,187,141,163,104,227,185,848,712,629,663,78,108,105,102,115,206,176,49
Znf205_1,599,568,1087,846,606,514,688,851,1989,1524,1453,1664,288,292,263,378,301,633,173,82
Zscan10_1,1,8,9,3,1,2,3,5,6,6,6,9,0,0,0,0,19,4,27,2
LOC103162686_1,98,171,122,103,625,475,68,65,37,24,59,67,220,221,181,246,8,4,26,7
Mmp25_1,5,5,18,7,82,131,49,33,2,2,9,4,2,6,0,7,5,11,20,33
Bicdl2_1,21,10,15,15,8,15,17,21,106,74,29,41,9,4,11,11,88,26,14,8
Thoc6_1,694,532,563,668,719,505,372,374,1310,1016,941,965,501,639,540,576,150,113,401,157
Hcfc1r1_1,241,438,1617,1130,1283,2067,2236,2729,2050,1741,1593,1763,1068,1741,1567,1836,370,1568,772,94
Tnfrsf12a_1,2332,2431,2496,2893,3198,2739,459,462,9017,7160,2318,2445,1583,2397,2184,2698,174,30,52,14
Cldn6_1,0,12,54,20,19,9,50,70,88,63,124,113,21,33,17,27,17,4,0,0
Cldn9_1,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,0,10,6,0,0
LOC113836621,0,1,0,1,1,0,0,3,1,2,1,0,1,2,2,1,2,1,4,0
LOC107977228_1,0,0,0,8,2,0,2,7,0,0,0,1,1,1,2,5,0,0,3,2
Pkmyt1_1,212,366,160,155,528,212,370,234,1470,1122,637,706,123,231,234,200,65,224,678,73
Paqr4_1,101,174,198,194,214,151,204,145,597,463,270,281,248,217,202,228,27,801,183,67
Kremen2_1,21,20,39,9,13,12,16,10,109,97,130,119,20,23,12,16,19,49,22,14
Flywch1_1,1532,1288,1591,920,1600,1536,1332,1156,7345,5568,7132,7712,1031,1117,1024,1139,445,2106,628,271
Flywch2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,225,48,31
Srrm2_1,3198,10634,12224,1268,13069,6607,8323,9518,51815,39965,41267,44841,22927,20735,14592,22191,10484,17887,27714,13734
Elob_1,2662,1590,5788,5895,2776,2467,3141,3362,4554,3478,2383,2503,383,921,993,827,420,703,1152,401
Prss33_1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0
LOC100772113_1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0
LOC100770395_1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
Prss21_1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
LOC113836622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100752503_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,55,231
LOC100750599_1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
LOC100775082_1,2,15,370,849,273,583,29,24,169,124,387,414,844,1196,1010,1727,24,0,0,0
Prss27_1,265,269,371,339,371,294,212,216,1080,876,788,835,129,206,191,186,12,11,167,119
Kctd5_1,1534,1494,3501,4844,897,823,630,498,4047,3103,3205,3690,1231,1441,1162,1411,257,380,461,265
Pdpk1_1,1467,1026,2566,2199,1254,1132,2508,2416,7970,6082,6332,6819,1865,1398,1281,1583,880,1493,1643,1136
Amdhd2_1,325,322,672,499,369,282,1100,990,867,683,954,1053,316,415,339,547,271,294,310,186
Atp6v0c_1,667,3468,2721,2160,2552,2473,3907,4553,11533,9094,7019,7198,1072,1810,1905,2026,742,7811,3120,308
Tbc1d24_1,774,868,840,582,891,908,1886,1687,3630,2823,3482,4111,1019,890,735,1002,364,1628,1248,198
Ntn3_1,43,14,39,56,6,1,10,12,110,98,91,80,0,3,0,2,82,47,6,13
Tedc2_1,281,260,273,368,191,94,146,73,981,857,332,385,112,107,79,95,69,70,405,68
Ccnf_1,1355,2036,1270,1820,1484,615,787,510,6104,4481,4321,4761,1591,1783,1639,1445,151,128,6143,230
LOC100771037_1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,59,168,26,49
Abca3_1,5,0,2,0,1,3,1,4,4,2,9,2,2,1,0,2,624,1502,787,698
Rnps1_1,4970,5314,4833,4868,3670,2728,3522,3713,15968,12787,10574,11512,2179,2545,2463,2410,873,1875,4221,761
LOC100774222_1,281,293,436,824,234,170,268,169,1825,1466,1037,1127,113,116,93,113,130,130,325,174
LOC113836639,7,5,5,31,1,0,3,2,339,255,299,297,2,1,0,4,11,19,19,15
LOC100773928_1,8,12,48,559,7,10,24,23,1813,1491,1282,1453,13,11,3,14,20,15,20,47
LOC100773350_1,81,95,146,641,58,73,46,35,1288,1062,783,868,48,52,44,51,46,27,54,88
LOC100769895_1,81,76,32,44,40,27,45,30,617,489,492,508,53,52,39,54,64,66,105,105
LOC100769603_1,258,146,416,421,168,135,114,107,1739,1318,1318,1483,103,110,108,110,122,134,234,190
Pgp_1,665,1002,426,656,545,226,420,350,2807,2065,1392,1463,133,130,119,122,145,519,1015,133
Bricd5_1,157,146,139,58,141,82,105,141,631,436,333,377,132,149,118,156,86,272,293,97
Mlst8_1,600,380,445,300,283,162,124,179,995,752,521,599,353,414,341,402,192,694,491,182
Caskin1_1,24,8,38,3,1,0,8,12,46,59,51,60,3,0,3,3,177,2752,87,48
Traf7_1,1952,2889,2624,1838,2115,1399,2779,2320,7907,6022,5791,6377,1894,2086,1810,2021,532,834,4407,569
Rab26_1,127,1,8,36,0,0,4,4,45,43,45,46,1,1,0,0,27,877,84,55
Pkd1_1,1422,1163,2394,846,1108,684,909,1024,6948,5489,6469,7288,1942,1934,1272,2036,4338,3422,1840,2597
Tsc2_1,746,1302,1693,650,785,691,1715,1490,3934,3164,2750,2873,1107,1205,981,1239,1158,1281,1051,816
Nthl1_1,381,553,592,806,274,235,301,297,816,627,713,848,153,225,193,207,43,61,79,27
Slc9a3r2_1,15,17,114,48,2,6,14,18,3,8,12,26,0,2,2,1,440,868,824,285
Npw_1,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,1,1,10,3
Znf598_1,1978,2305,2286,1842,1706,828,1921,1783,6624,5147,4083,4509,707,1024,937,925,547,657,2124,394
Syngr3_1,39,35,89,49,23,16,27,32,275,235,174,213,21,22,21,22,17,2035,31,6
Gfer_1,430,437,1436,1007,359,241,125,98,1326,903,888,997,300,310,261,310,193,238,316,85
Noxo1_1,20,23,67,51,15,14,8,7,97,60,104,104,17,21,23,23,108,28,72,41
Tbl3_1,1901,2067,2785,1966,953,471,469,447,6163,4774,2585,2839,639,794,720,802,256,384,751,223
Rnf151_1,63,15,162,161,17,18,32,39,59,59,62,54,19,16,8,8,7,7,4,8
Rps2_1,38487,53383,50140,53357,35994,17815,24124,16404,85035,65758,44346,47078,9293,13245,11329,11468,5835,2865,23297,8238
Ndufb10_1,1440,1544,1867,2691,1221,1060,1884,2022,1949,1479,1293,1187,658,640,633,651,393,2024,1371,290
Rpl3l_1,5,1,13,25,1,2,1,1,5,5,6,4,1,0,1,1,1,3,0,0
Msrb1_1,732,562,572,700,479,393,457,448,1259,1093,684,790,289,293,187,287,210,200,353,299
Hs3st6_1,0,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,31,3,19,5
Meiob_1,4,4,42,28,0,0,0,1,53,41,73,74,0,0,0,0,2,18,6,0
Hagh_1,582,646,1095,1582,420,405,917,716,1340,1064,1307,1448,400,388,309,374,186,2018,2494,347
Fahd1_1,345,509,397,449,242,311,173,141,1464,1088,672,712,129,139,138,144,96,110,298,81
Igfals_1,12,10,71,18,13,4,16,30,188,147,161,200,2,4,2,5,38,21,17,66
Nubp2_1,370,501,530,735,346,234,424,337,938,790,831,892,189,257,205,229,130,284,584,158
Spsb3_1,895,839,1405,1326,549,303,339,282,2148,1908,1432,1682,304,390,314,397,325,690,1204,449
Eme2_1,181,93,383,177,106,73,155,189,610,467,416,417,66,75,55,106,185,311,395,306
Mrps34_1,994,1379,1096,1400,1025,663,511,519,2309,1795,1274,1315,270,315,344,367,303,865,1095,183
Nme3_1,478,515,309,433,349,260,105,94,550,410,477,552,34,52,55,74,139,285,208,67
Mapk8ip3_1,771,851,2150,620,664,745,1727,2251,3534,2544,2875,3088,729,862,638,940,975,7738,2278,1536
Jpt2_1,5713,4960,6187,5831,3038,2157,1387,1186,15207,12161,6694,7484,3638,3169,3107,3003,674,153,1161,462
Cramp1_1,564,718,881,309,485,339,555,480,4265,3368,3068,3452,672,567,501,658,747,494,1158,909
Ift140_1,1792,1432,2018,1347,744,729,1038,1179,4244,3326,4949,5447,1487,1275,1094,1422,995,961,855,675
Tmem204_1,5,1,26,0,2,8,8,3,65,35,44,63,1,1,0,1,218,116,196,241
Telo2_1,1455,1117,1109,851,812,557,584,516,2736,2125,2432,2582,601,752,616,837,309,334,417,207
